content
1776,"Membantu saya dalam mencari pekerjaan dan aplikasi yang mudah untuk digunakan, semoga dapat membantu & cepat mendapatkan perkerjaan yang sesuai & terbaik. Aamiin Allahuma Aamiin..."
1777,"Bagus untuk yang mau mencari pekerjaan secara online,semoga dapat membantu dalam pencarian kerja untuk semua orang,,progam nya gampang untuk semua orang.terimakasih"
1778,"Terimakasih Jobstreet sangat membantu dan memudahkan kami para pencari kerja. Semoga semua nya memiliki rezeki yang baik amin.. Ingin tanya untuk update yang terbaru tidak bisa mengirim lamaran ulang (Lanjut melamar), sebelum nya tersedia fitur lanjut melamar sekarang tidak ada lagi, apakah ada infonya? Terimakasih"
1779,"Tolong,aplikasinya di perbaharui sering gak muncul, informasi saat saya,buka aplikasi ini segera di perbaharui atau sebagai simbol tas aj.aplikasi ini.yjgn sampai berlarut.di perbaharui"
1780,"Makin keren updetan apk nya, jadi lebih detail menurutku. Terimakasih Jobstreet, beberapa kali bisa kerja lewat jobstreet."
1781,"Thanks bgt, ini portal jobs terbaik menurut aku, karna fiturnya bagus dan banyak sekali pilihan lowongan pekerjaannya, dan selalu di update via email. Thanks Jobstreet"
1782,"Lebih gampang dengan versi lama. Versi ini kurang membantu, penggunaan yg ribet. Mohon untuk di update sperti versi lama..tks"
1783,"Kenapa setiap klik lamar sekarang selalu harus isi profile, stelah itu baru step 1 langsung blank... Kan aneh udh di install ulang juga sama aja"
1784,Jangan di download.. kalian bakal nyesel.. Setelah upgrade jadi jelek... Mudah & simple versi lamnya.. Bahasa juga full inggris.. apa daya saya anak singkong.. langsung uninstal..
1785,"Bintang 2 dulu, soalnya gak ngerti sama ini aplikasi kenapa, padahal baru bgt diupdate tp tiap mau melengkapi profil selalu keluar sendiri Dan terus menerus seperti itu 😕😢"
1786,"Lebih suka yang versi lama, ada pemberitahuan jadwal interview. Mohon diperbaiki lagi seperti yang lama, biar lebih jelas. Makasih"
1787,"Aplikasi sudah cukup bagus tapi masih terdapat beberapa bug yang saya temukan, contohnya mau merubah tanggal pengalaman kerja yang tampil cuman gambar putih aja jadi sulit mau merubah tanggal pengalaman"
1788,Saya sudah sering apply di aplikasi ini tapi kok kagak pernah ke panggil sama sekali ya apa ada yang salah dengan apply saya. Saya sudah menggunakan dua tahun tapi sama sekali gak pernah dapat panggilan kalo apply disini. Mohon pencerahan nya all🙏🙏🙏
1789,Kok semakin hari rekomendasi pekerjaan di aplikasi ini jadi tidak up to date ya? Beda dengan email notifikasi rekomendasi lowongan yang di kirim tiap hari. Repot jadinya mesti buka email juga dan cari satu per satu.
1790,Setelah diupdate versi terbaru malah tidak bisa dibuka sama sekali. Muncul peringatan jobstreet telah berhenti. Jd saya mesti bagaimana??
1791,"Bug pd update CV dan Pengalaman kerja. tampilan CV tdk terupdate ketika ditampilkan, update pengalaman kerja tdk dapat di save"
1792,Gampang untuk mendapatkan info dan selalu update disertai mudah untuk mengirimkan lamaran kerja tanpa harus berbayar apalagi mahal. Cakeplah buat JobStreet
1793,"aplikasi pencari kerja terbaik, udah beberapa kali apply lamaran kerja dan banyak panggilan interview masukk, terimakasihh 🙏🙏"
1794,"Apk nggak bagus,nggak bisa ganti akun,akunku yg tercantum di apk nggak bisa dihapus/diganti padahal akunku yg di apk ini dh ilang mau saya ganti keakun yg baru nggak bisa,percuma kalau lamar pekerjaan di apk ini tapi akunku dh ilang dn nggak bisa ganti akun dan lain sebagainya"
1795,"Saya mohon dong bantuan dari jobstreet aplikasi saya di update sama sekali tidak diperbaharui apalagi tidak bisa dibuka, tolong bantuannya agar bisa dipergunakan lagi aplikasi jobstreet di hp saya... Terima kasih"
1796,"Tampilan baru ribet, lemot, tidak seperti tampilan lama, saya lebih suka tampilan lama, jobstreet jelek banget sekarang, bagusan tampilan yg dulu"
1797,Ini kpn aku gak bisa daftar yah ? Appnya bilang klo aku udh punya akun. Pdhl aku baru aja buka jobstreet. Smpe aku bikin email baru ttep katanya udh terdaftar
1798,Tidak bisa menyimpan pengalaman kerja/saat menyimpan selalu eror dan setelah di coba lagi tetap saja tidak bisa disimpan
1799,Sangat membantu untuk mendapatkan pekerjaan yang di inginkan 👍
1800,"Banyak penawaran pekerjaan dalam bahasa Inggris, padahal tidak semua pelamar mengerti akan bahasa Inggris. Karena pekerjaan di Indonesia, seharus nya mengunakan bahasa Indonesia. Klu pun ada perminta an perusahaan wajib berbahasa Inggris, tinggal di buat dipersyaratan pelamar wajib bisa berbahasa inggris..."
1801,"Makin kesini makin banyak di dompleng apk lain jadi kalo mau apply job harus diarahkan ke apk lain, untuk keseluruhan udah membantu banget"
1802,"Saya dlu pernah menggunakan apk ini tpi kenapa jadi aneh gini yah jobstreet sekarang, dan knp kga bsa menggunkan bahasa indonesia?? Cba tolong segera di perbaiki lgi"
1803,"Saya ingin buka tapi kata aplikasinya sedang dalam perbaikan dan pembaruan coba lagi nanti, tapi udah dicoba berkali2 tetap aja gak bisa2, itu kenapa yah"
1804,Kok lewat web browser sekarang gak bisa sih? Udah login tp gak mau login.. udah reset password juga gak mau.. Kenapa ya? Urgent mau cari kerja nih
1805,"Aplikasi yg bagus tpi tolong diperhatikan databasenya, ad kemungkinan telah dibobol atau diperjual belikan data penggunanya kepada pihak yg tidak bertanggung jawab"
1806,Sangat membantu sekali pada saat kita membutuhkan pekerjaan yang lebih baik lagi .. Mudah2an bisa lebih baik utk kedepannya supaya banyak org yg terbantu dengan adanya aplikasi ini .. Terima kasih job street 🙏🙏
1807,Masih belajar memahaminya. Lebih simpel tp sepertinya lebih lengkap yg di web. Tp ini lebih praktis sih dan loker yg ada di web ga ada di aplikasi ada.
1808,Saya memperoleh peluang undangan test dan interview dari beberapa perusahaan melalui JobStreet. Lowongan pekerjaan yang update dengan fitur filter yang menyesuaikan dengan kebutuhan pelamar kerja. Tantangan peluang dipanggil terjadi saat pandemi covid-19 seperti yang terjadi saat ini. Peningkatan skill dan keterampilan sangat dibutuhkan untuk dapat bersaing. Sukses selalu jobstreet
1809,"Saran, percepat up to date informasi lowongan pekerjaan terutama di seluruh wilayah Indonesia. Dan tolong filter kembali akun penipu yang berkedok buka lowongan pekerjaan yang hanya ingin memanfaatkan informasi data pelamar."
1810,Gua nyari lowongan disini berasa bukan Apa2 dan Siapa2. Cuma lulusan SMK. Syarat2 nya bukan main...banyak sekali. Kudu bisa ini itu lah. 😓😓😓
1811,"ini gimana sih erorr terus job street, padahal udh melengkapi profil dan kewarganegaraan lamar pekerjaan masih aja ga bisa sih,udh download berkali kali masih kaya gini bae, heran w...jelas jelas w udh tulis warga negara INDONESIA"
1812,"Aplikasi ini sangat bermanfaat khususnya untuk saya pribadi,karena lewat aplikasi ini,saya dapat di terima kerja, jobstreet semoga kedepan makin bagus dan lebih sukses lagi.. pokoknya mantaapp 👍👍"
1813,"Dari email mendapatkan info kerja, tapi harus ke browser dulu, lalu baru ke aplikasi, kenapa ga otomatis seperti dulu? Ribet amat skrg"
1814,"Sangat membantu untuk mencari pekerjaan, dukung terus aplikasi jobstreet agar lebih banyak lagi info info lowongan untuk para pencari kerja kedepan nya 👍"
1815,Ini gimana ya? Uda banyak lamaran yang di received tapi belum ada panggilan sama sekali! Padahal tertulis di deskripsi lamarannya tanggal interview nya tapi sampe kelewatan tanggalnya pun gak ada panggilan sama sekali.
1816,Mudah2an dapat bekerja lewat aplikasi ini. Apalagi lagi masa pandemi butuh pekerjaan pasca lock down.
1817,"Alhamdulillah,Mencari kerja sekarang susah ! Ternyata Rumus orang dalam lebih ampuh daripada skill yang baik. Dan skill yang bagus juga bakal kalah dengan umur yang lebih muda. Semoga bisa jadi masukan bagi teman2 yang membutuhkan !"
1818,"Update malah jadi ribet. Login yang biasa langsung di aplikasi kok sekarang mesti dialihkan ke Chrome, mana gak kebuka sama sekali tautannya."
1819,"Ini saya login ke akun saya lagi tapi kenapa loading terus ya, dan sudah coba isi data juga tapi balik ke awal lagi, begitu seterusnya. Mohon bantuannya"
1820,"Admin tolong jangan di batasi lamaran kerjanya sampai 200 saja. Kalo bisa dilebihkan, karena masih banyak lowongan antara yang cocok dan tidaknya. Diperbanyaklah untuk kesempatan apply di aplikasi ini, agar bisa cepat dipanggil interview dan diterima di perusahaan yang bersangkutan. Karena keadaan sedang covid begini banyak yang dalam keadaan susah."
1821,aplikasi sangat bermanfaat.. cuma tolong admin saya mau menambahkan pengalaman kerja ko error terus ya.. 🙏
1822,Kok skrg gabisa tampil yaa rincian nya pas d klik d job nya.. Lama loading nya atau emg ada yg salah ...
1823,"Saya bergabung dan apply lamaran melalui app ini tapi kenapa saya banyak menerima whatsapp untuk interview dari perusahaan yang tidak jelas atau mencurigakan, karena terkadang ketika saya cek alamat perusahaan tidak jelas dan selalu WhatsApp malam-malam. Apakah data para pelamar di salahgunakan oleh oknum? Atau mungkin akun bisa diakses oleh pihak-pihak yang seharusnya tidak bisa mengakses data pribadi pelamar ? Mohon ditindaklanjuti. Terima kasih."
1824,"Aplikasi kentut....nyangkut ge kaga keknya ini mah...makin lama makin hoax,,,dulu mah bagus ada undangan2 interview kek...sekarang g ada statusnya sperti ,,aplikasi g jls,biar didownload sama pengangguran.."
1825,Kenapa skrg di website/di aplikasi mobile tdk bisa melihat pesaing. Padahal itu sangat membantu posisi lamaran kami.
1826,"Ini kenapa gabisa dibuka lagi ya? Uda di update juga barusan, ttp juga gabisa. Apa karna gapernah dibuka lagi makanya jd gabisa dibuka? Apa ada masa expired nya?"
1827,Kenapa ya sekarang tidak bisa menggunakan Poto profil dan ketika resume upload dokumen selalu gagal. Mohon solusinya
1828,"Meskipun belum pernah dapat kerjaan menggunakan Aplikasi ini tapi sangat senang menggunakannya, karena lebih mudah mengetahui Perusahaan apa saja yg membuka Lowongan.."
1829,Tingkatkan lagi untuk si pencari pegawai/karyawan supaya panggilan via aplikasi Joobtreet . Dan menu aplikasi juga hanya kurang berinovasi dalam loker
1830,"Semoga saja bisa cepat dapat kerja, karena aplikasi sebelah banyak website/aplikasi yg mempromosikan lowongan abal-abal.."
1831,Daftar di jobstreet itu percuma.. gak ada panggilan sama sekali.. ditunggu lama tiba-tiba dapat email posisi sudah tutup.. begitu terus dan terus.
1832,"Easy to use, simple dan memudahkan dalam manajemen pencarian kerja yg sesuai dengan basic pengalaman dan kemampuan karakter"
1833,Baru download dan sdh terpasang tapi aplikasinya ga bs di buka sama sekali ..sdh di coba2 berkali2 lewat kuota dan wifi tetap tidak bs ...kecewa krn tidak bs di buka sama sekali
1834,"Aplikasi untuk mencari kerja yang sangat mudah, dengan applay lowongan saja, tidak harus melamar via email"
1835,"Cukup bagus,sebagai pelamar kita tau perkembangan status lamaran kita. Tetapi saya belum kalau lamaran ditarik apakah perusahaan tersebut masih bisa lihat lamaran kita atau tidak."
1836,"Dulu mah bagus,tp skrng ga tau kenapa setiap melamar harus input negara,pdhal sudah jelas di aplikasi di Indonesia..akhirnya ga bisa ngelamar"
1837,Ini kenapa ya untuk akhir² ini apk jobstreet tidak bisa di buka Apa lagi ada perbaikan sistem padahal udh di update Klu mau masuk selalu kembali ke halaman awal
1838,"Sebenernya sih overall bagus, worth it lah buat yang lagi nyari nyari kerja, tapi hati-hati ada aja loker palsu. Harus bisa memilah Milah loker yang akurat."
1839,Udah 3 hari aplikasi ngga bisa dibuka. Mau masuk aplikasi tapi muncul tampilan jobstreet doang. Tolong ini bagaimana
1840,Saya baru mengunakan ini dan saya juga dapat menemukan lowongan yg sesuai dengan skil saya semonga saya juga cepat menemukan pekerjaan yg sesuai dengan skil dan keahlian saya saya ucalkan teriamah kasih
1841,"Sampai saat ini saya belum mendapatkan pekerjaan, panggilan interview aja tidak ada soalnya banyak yang melamar dan saya juga masih kuliah dan belom ada penggalaman jadi mungkin susah nyari kerja"
1842,"Jobstreet yg sekarang gak jelas banget, lowongan baru pas di apply ada notif dari email ternyata loker nya sudah kadaluarsa,kemaren ada panggilan interview ternyata penipuan,ayo dong loker² penipuan kalau bisa jgn sampai ada di apk ini biar para pencaker juga gak trauma"
1843,"Saya suka memakai aplikasi ini untuk melamar kerja akan tetapi setelah pembaharuan untuk filternya harus mengulangi lagi nyetting stelah memasukkan lamaran,tidak semudah seperti sebelum update.😥😥"
1844,"Ass saya menggunakan aplikasi ini sejak 2014 sangat membantu saya dalam mencari kerja, tetapi kenapa saya saya mau menggunakannya lagi malah tidak bisa apply ya, setiap saya klik apply selalu kembali kehalaman awal, mohon ditindak lanjutkan"
1845,"Kalo bisa ada halaman rekapan soal kabar lamaran yg udh saya kirim,diproses atau stop proses seperti tampilan di pc. Trims"
1846,Kembalikan versi yg lama kalo pengin ratingnya naik...!!! Banyak yg uninstal aplikasi ini pindah ke aplikasi Top Karir Indonesia
1847,"Setelah update, selalu something wrong ... Buka profile loading tiada henti. Mau uninstall tp data pribadi blm di hapus."
1848,"Tampilannya bagusan yang lama lebih gampang paham,yg ini sudah di setting bahasa indonesia tp tetap bahasa inggris"
1849,"Ini knpa iya, saya udh perbarui aplikasi dan di suru login lagi. Giliran saya login, malah susah atau lama muat halaman nya."
1850,"Sangat membantu dalam mencari pekerjaan yang Amanah, terpercaya, lebih di tingkatkan kembali juga tentang perusahaan yang terpercaya kebenarannya dan untuk selalu update mengenai info pekerjaan. Terimakasih"
1851,"Kelemahan upload berkas pdf,foto,etc. Masih blm bisa juga dan now ga bisa di buka aplikasinya.tolong perbaiki lg.!"
1852,"Assalamu'alaikum, Shalom, Salam sejahtera, Om Swastiastu, Namo Budhaya Min, ini kenapa semenjak Update untuk mengecek Profil tidak responding. Tolong diperbaiki teknisnya ya, trims."
1853,Bintang 1 dulu. Karna Uda lama nyari2 kerjaan dari aplikasi ini smpe skrng belum dapat2 panggilan wkwkw Nanti kalau dapat panggilan baru kasih bintang 5
1854,"Sangat membantu, akan tetapi sayaada kendala ketika mau log-in, padahal udah di verifikasi lewat email yang dikirim dari pihak aplikasi jobstreet sendiri"
1855,Lebih mundah mencari longan kerja... Dapat membantu mencari kerja serta dapat melihat bidang kerja yg di butuhkan.
1856,Resume CV yang hanya minimal 1mb. Tidak cukup bagi kami Desainer Grafis yang perlu melampirkan portofolio desain hasil karya kami.
1857,"Ngirim lamaran lebih dari 2bln tanpa kejelasan, kalo di apk sebelah dikasih tau udah exp jadi bisa ngapply yang lain kalo ini ga ada sama sekali!"
1858,"UI sangat buat nyaman dan tidak ribet, semoga jaya selalu dalam membantu para pencari pekerja 🙏"
1859,Kenapa ya ada notif pemberitahuan tapi waktu dibuka kosong tak ada sama sekali dan stlah dibuka juga tidak hilang notifnya.
1860,Parah setiap kali mengisi cv pasti keluar apk trs dan mulai dari awal udh coba berkali kali ttp sama dan ahirnya gk bisa buat ngelamar ke perusahaan lewat apk jobstreet.. Tolong di perbaiki
1861,"Untuk Developer yang terhormat. Bisa tidak saat membuka aplikasi jobstreet itu lebih cepat. Sudah hampir sejam saya buka aplikasi nya namun, masih belum bisa masuk juga"
1862,Aplikasi pencari kerja terbaik dan terpercaya di Indonesia. Semoga semakin maju dan berkembang untuk memberikan informasi lowongan pekerjaan terbaik bagi para pencari kerja. Sukses selalu buat Jobstreet
1863,Saya senang menggunakan apliksi ini untuk mencari pekerjaan dan sayangnya sudh banyak lamaran belum juga satu peruhaan yg panggil saya untuk intrview kerja.
1864,"Aplikasi yang mudah dalam penggunaan,informatif dan cukup membantu dalam mencari lowongan pekerjaan."
1865,"Pengen masuk akun lagi lupa password,, pas ganti pasword kaga bisa confirm,, giliran login lewat facebook disuruh login langsung,, giliran login langsung suruh buka password... Ribet banget"
1866,Untuk melihat lamaran kerjaan terbaru belum ada. Dan notifikasih panggilan interviewnya juga gak ada
1867,Respon lowongan sangat lambat. Keseringan tidak di respon. Itu lowongan palsu apa gimana. Nyari pekerja pas udah masukan lamaran malah gak ada respon. Perbaiki LG deh komunikasi sama mitra perusahaan yg mencari pekerja
1868,"Min, kenapa ya saya daftar katanya akun sudah terdaftar, tpi pas masuk suruh cek kembali email dan kata sandi. Trus ngambil opsi lupa sandi (dirubah), pas masuk masih tetap harap cek akun dan sandi anda (padahal udh pake sandi baru), itu kenapa ya min?"
1869,Perlu ada tambahan misal nya pelatihan atau pun sertifikat terkait pekerjaan yang dimiliki. Setahu saya itu belum ada baru ada pendidikan formal SMA/K-S3 saja.
1870,"Menurut saya aplikasi nya lumayan bagus banyak lowongan pekerjaan yang tertera,namun saya juga merasa blm puas karena belum mendapatkan hasil dari apk ini."
1871,"Setelah di up date bukan nya makin bagus malah makin buruk. Di aplikasi sebelumnya saya bisa tau lamaran saya sudah di liat berapa kali, ada undangan Interview atau tidak Sekarang kok makin buruk??? Up date itu makin maju bukan nya malah mengalami kemunduran..!!!"
1872,"Perbaiki perihal point resume, selalu tidak bisa di view. Bagaimana rekruter tau liat CV kita jika tiba bisa di view."
1873,"Setelah di update versi baru, loading lebih lama, gak bisa upload cv atau resume dan skrng mulai error 😤"
1874,"Blm tau hasilnya seperti apa sdh melamar lewat app ini, semoga ada hasil yg memuaskan, dan blm bisa kasih bintang 5 kalau memang benar dan falid app nya saya kasih bintang 7"
1875,Versi lama. Versi lama..yg sekarang pusing. Dan ga jelas. Kaya di php in gitu. Ga ada info selanjutnya . Versi lama versi lama versi lama
1876,Sangat membantu dan untuk template nya tolong dipertahankan seperti saat ini karena sangat memudahkan bagi pencari kerja
1877,Ini knapa yah gak bisa validasi email... validasinya ga masuk ke email. Jadi menghambat mau ngelamar pun
1878,bingung dengan sistem nya loker nya yg real dan tidak nya saya sdh up berkas berkali2 tapi gak ada respon.
1879,"Tolong, saya banyak melamar menggunakan aplikasi ini, setiap kali profil dilihat saya berharap untuk ada panggilan tes atau interview. Setiap kali dapat panggilan ternyata perusahaan pialang yang namanya saja beda di daftar di aplikasi. Jadi tolong untuk di verifikasi terlebih dahulu perusahaan yang membuka loker nya. Sistem anda jika kita menolak, kita akan kena suspend sementara, jadi tidak dapat panggilan kerja di perusahaan yang benar benar ada. Lebih mempersulit orang untuk mencari kerja."
1880,Saya lebih suka tampilan yg lama karena bisa di filter sesuai lokasi.. Kalau sekarang ini saya ga bsa filter lokasi..
1881,"Dari sekian banyak loker, belum pernah satu pun ada panggilan, dari notif aplikasi nya sih di terima tapi tidak ada kabar lanjutan. Jadi apa maksud dari notif diterima itu?"
1882,"Simple, tapi aku kasih bintang 1 dlu yah, klo bener2 aplikasi ini bisa menjembatani lowongan pekerjaan dan sampai keterima di sebuah perusahaan, aku kasih bintang 5, thanks before Jobstreet"
1883,Aku banyak dapat kerjaan dari sini.
1884,"Udah bagus yang lama, malah maksa suruh update. Sekarang login aja susah, mana design tampilannya kaya buatan anak sd"
1885,"Ini kenapa jobstrees sekarang karo ngelamar kerjaan di alihkan ke aplikasi lamar lainnya ya, kaya jora dan kitalulus. Setiap mau ngelamar di alihin, udah instal apk lain tulisan lamaran tdk tersedia, kalo emang udah ngga mau nyediain loker lagi mending ngga usah di adain sekalian apk jobstreet nya langsung aja ke apk lain.."
1886,"Dulu Jobstreet mobile app ini bagus, sangat membantu dan mudah digunakan. Kenapa sekarang malah jelek? Bahkan ga bisa digunakan."
1887,"Gak bisa login , padahal udah proses lupa pasword , masukin pasword baru jg gak bisa. Padahal saya dah lama pakai Jobstreet. Di aplikasi baru ini kenapa gk bisa login ya ?"
1888,Saya Gak bisa login ke jobstreet lagi padahal sudah 2 tahun ku gunakan. Email dan kata sandi pas . Cuma entah apa masalah gerangan jobstreet
1889,"Setelah di update malah jadi error, tidak bisa masuk ke halaman profil. Jadi tidak bisa cek status lamarannya Sudah di Lihat apa Di Tolak sama perusahaan"
1890,Hi Utk aplikasi baru bagaimana cara nya mencari pekerjaan di wilayah (misalkan jawa timur/lampung) tanpa harus memasukkan title.
1891,Sangat mudah bikin cv dan gampang bangeettt... jadi saya gak susah2 ngediitt tinggal nulis liat caranya dan ada tampilan design model nya
1892,"Butuh dukungan translate bahasa,, supaya deskripsi yang berbahasa asing lebih mudah diartikan... Tks"
1893,"Kenapa setelah update, saya menjadi tidak bisa login via apk? tapi via website tidak ada masalah."
1894,Bagus aplikasinya.. Saya sering dapat panggilan Interview.. Cuma sallarynya.. Selalu ndak sesuai.. Buat yang lagi melamar biar bisa di panggil.. Sering.. Sering update..
1895,"Udah lama gabuka, pas buka. Mau edit profile malah loading berkepanjangan hingga sekarang. Padahal udah download paling baru."
1896,"Tolonglah jobstreet ini kan udah lama ya bikin aplikasi buat android. Mbo ya riwayat lamaran bisa dibikin filternya, mana lamaran yg ditolak, mana yang sudah dilihat. Jadi gampang gitu loh orang kalau mau cari history nya."
1897,"Mantap Sudah sering saya dapat panggilan kerja dari jobstreet Dan Alhamdulillah ada yg GOL Terimakasih jobstreet, cuman lebih enak lagi agar ada pemberitahuan di aplikasi nya kalo dari perusahaan ada panggilan, seperti jobstreet yg awal2"
1898,setiap masuk ke profil untuk menambah kan pengalaman bekerja gagal terus selalu keluar tulisan 'sayang nya jobstreet telah berhenti' ini kenapa min..?
1899,Aplikasi ini sangat amat membatu saya dalam mencari pekerjaan dalam kedaan yang sekarang terjadi.. Thanks jobstreet
1900,"Bikin sulit jobstreet terbaru, ketika logout dan disign in lagi di persulit dan alhasil gabisa masuk lagi ke akun ."
1901,"Ngehe yee ni apk, gua ngelamar gak bisa bisa, loading terus, ga masuk masuk, apk butut, uninstall aja lah, gak bagussssssssssssssss, bug mulu apk, a"
1902,"Ada yg beda sekarang,, learning platform SeekMax bikin upgrade kemampuan dan pengetahuan. Semakin maju jobstreet"
1903,Memberikan rekomendasi tempat kerja yang sesuai keahlian dan bidang daripada latarbelakang pencari kerja. Sangat membantu pencari kerja.
1904,Sangat membantu
1905,"Tolong untuk lowongan pekerjaan harus dicari yg sesuai dengan asli nya, karna saya baru saja di tipu, perjalanan jauh ternyata kantor nya pun tidak ada padhal sudah sesuai alamat"
1906,Apk sangat bagus dan membantu walaupun saya masih gagal dan belum kerja tapi setidaknya saya sudah mendapatkan peluang kerja melalui apk ini.mantap
1907,"Email sudah dimasukkan, tetapi tidak muncul pesan diemail untuk validasi dan mencoba mengganti dengan email lainnya tidak bisa digunakan. Kira"" kesalahannya dimana yah"
1908,"Gak bisa ngirim lamaran, muter-muter terus, ditunggu sampe semalaman gak kekirim juga, koneksi padahal bagus"
1909,Mohon Untuk Dibantu Kembalikan Kembali Ke Tampilan Sebelumnya.. Kenapa Yang Teevaru Sekarang Justru Sudah Tidak Urut Lagi.. Seperti Awalnya.. Sekarang Menjadi Acak Jadi Sudah menerima dan mencari info terbaru.. karean juga tidak ada menu untuk shortnyaa
1910,Usahakan perusaahan yg di lamar jika sudah tidak menerima panggilan(tutup) itu tidak lagi memasang iklan .
1911,"Aplikasinya sangat keren, menampilkan lowongan kerja dengan tatanan yang rapi, menarik dan berkelas. Saya sudah menemukan pekerjaan sampingan favorit saya disini"
1912,"Tolonglah di perbaiki lagi aplikasinya, terutama buat login aja susahnya minta ampun kata sandi slah trs salah dmnya coba, mlah dibikin berbelit belit gini, maaf appnya kurang memuaskan!"
1913,"Tolong donk lbih difilter lagi postingan2 loker nya. Krna masih banyak penipuan dan spam yg posting info loker,Dan masih buaaanyaaak loker dri pihak perusahaan yg tiap hari posting posisi dan nama perusahaanya itu itu mulu."
1914,Tolong lebih detail lagi kalau filter provinsi kasih kota nya juga. Saya tinggal di jawa barat pingin cari kerja nya cuma di tasik
1915,Login nya susah lamar jya susah juga
1916,"Tersedia banyak lowongan pekerjaan, namun belum bisa dibuktikan ke valid an informasi itu. Semoga saja benar adanya, sampai saja mendapatkan pekerjaan yang saya inginkan."
1917,"Aplikasi loker bangke,puluhan kirim lamaran,1 perusahaan pun nggak ada yg respon,hati2 gaes jng sampai data kalian dicuri"
1918,"Baru mencoba dan itu tidak ada kendala sama sekali hanya hanya 1 kekurangan yaitu tidak bisa pasang foto profil di apk jobstreet nya langsung, semoga lebih diperbaiki lagi"
1919,Memudahkan mencari dan melamar pekerjaan
1920,Sekarang lemot banget susah buka aplikasi hampir 30 menit tdk bisa buka.ternyata temanku juga mengeluhkan hal yang sama.tolong di perbaiki.
1921,Lokernya menarik dan terpercaya
1922,"Untuk saya aplikasi nya sudah cukup bagus, hanya saja saya tidak bisa upload foto profil jadi foto saya di aplikasi kosong saja, padahal di versi web ada"
1923,"Lowongannya banyak penipuan. Jangan download gays, mending nyari ""Orang Dalam"" dari pada nyari kerja lewat situs online."
1924,terima kasih jobstreet sangat membantu
1925,Sudah banyak lamaran yang saya kirim tetapi sangat sulit untuk mendapatkan panggilan kerja. Mohon untuk ditingkatkan lagi kinerja nya agar tidak PHP kepada para pencari kerja.
1926,Kenapa tidak bisa login?
1927,"Gak pernah tembus lamar lewat sini, ditanggepin juga gak."
1928,"Dapet banyak panggilan kerja, tp kenapa semua hoax ya.. Seleksi bukan di perusahaan langsung tapi malah Di ruko ruko yg ga jelas, tolong di Seleksi lagi!"
1929,Tiap bangun tidur buka-buka JobStreet nyoba ngelamar ke sono ke sini eh malah kagak dapet
1930,"KALIAN JANGAN DOWNLOAD APK INI SIH,BANYAK BANGET LOKER PENIPUANNYA😭😭CARI YANG PASTI"" AJA KEK APK SEBELAH,HATI HATI BANYAK LOKER PENIPUANNYA,sad banget saya sudah jadi korbannya,gak bermaksud menjelek""an apk ini Tapi ini yang saya alamin sendiri,semoga gk ada korban lagi"
1931,aplikasi ini sangat membantu
1932,"Loker sampah semua isinya, tidak jelas..yg menipu pun ada, gila gak tu."
1933,Applikasi tidak bermutu. Aplikasi bapuk
1934,Saya mau nanya apa benar harus meferivikasi membayar 50.000 baru bisa menghubungi saya melaui imael atau WA apakah benar itu balas terimakasi
1935,gk bisa login
1936,BAGUS TAPI KENAPA PAS MAU LOJIN KE AKUN LAMA BANGETT
1937,"Lumayan sih, tapi tuk ke depannya berilah kesempatan bekerja bagi lulusan smk dengan pekerjaan yang lebih baik, dan ada informasi dari aplikasi tersebut atau perusahaan yang kita lamar apakah lamaran kita di Terima selanjutnya, jangan cuma lamaran terkirim saja, tidak ada info yang memadai lagi, jadi ada kepercayaan buat sendiri apakah lamaran nya di tolak atau di tindaklanjuti"
1938,"Baru selesai update malah eror, gak bisa memuat halaman terooss... 🥲 nanti ku ganti bintangnya kalo udah diperbaiki"
1939,Lowongan sangat sesuai dengan apa yg diinginkan dan mudah dalam mencari yang cocok dengan pengalaman dan kemampuan diri
1940,Untuk saat ini lancar-lancar menggunakan aplikasinya Meskipun satupun masih belum ada panggil dari beberapa lowongan kerja yang sudah dilamar
1941,Sangat Baik informasi Lowongan pekerjaan nya.mudah2an bisa dan terus menyediakan informasi lowongan pekerjaan yang di inginkan pencaker..trims
1942,"Tidak bisa di perbarui, kenapa ?"
1943,"Updated paling terbaru bikin pusing , untuk search aja susah bgt . bukan makin mempermudah malah tambah ribet."
1944,Sebuah aplikasi yang sangat bagus dan bisa membatu masyarakat lebih handal mencari pekerjaan yang bersipat positif .dan sangat membatu bagi semuakalangan.
1945,"Aplikasinya keren, memberikan kemudahan dalam mencari loker dan melamar pekerjaan dengan sangat efesien dan efektif."
1946,"Aplikasi pencari kerja yg tidak rekomend,, masa lowongan ga update2, kaga bisa direfresh lagi. Bobrok"
1947,Filter daerah nya ga berguna
1948,Terimakasih Jobstreet membuat mudah melamar kerja dan mencari pekerjaan yang sesuai. Semoga jobstreet jobstreet juga bisa memberikan blangko CV yang Mudah di baca para Pemberi kerja. Sehingga pencari kerja lebih mudah untuk memberikan informasi yang di butuhkan pemberi kerja.
1949,Tidak pernah pakai aplikasi ini
1950,"Lebih suka versi lamanya, lebih efisien dan tidak di ribetkan. Tolong di kembalian di versi sebelumnya. terimakasih"
1951,Saya tidak suka aplikasi jobstreet yang baru. sangat sanagat mengecewakan bahasa nya inggris terus.. Gak bisa masuk ke akun email
